timestamp,MagneticRotationSensor
1746468542346,131.20520167423163
1746468542407,131.93962283027562
1746468542466,132.21993644546794
1746468542528,132.53787784429468
1746468542586,133.74107046081713
1746468542646,135.5851697714657
1746468542707,135.5921497399691
1746468542766,135.30740957189238
1746468542826,134.38789878743853
1746468542886,133.7366082146208
1746468542949,133.41583895676533
1746468543007,133.13456167090206
1746468543066,131.8380302957813
1746468543126,130.09073014190616
1746468543188,129.31786987053042
1746468543248,129.35347235729373
1746468543307,129.24263437315187
1746468543367,129.08941442756853
1746468543427,128.9577684028876
1746468543486,128.84145208661084
1746468543546,128.80825052506515
1746468543608,128.78740197692863
1746468543666,129.07624057969744
1746468543726,128.91175902333637
1746468543786,129.04789287449782
1746468543847,129.15939199940138
1746468543907,129.27511219681665
1746468543966,129.1646329642064
1746468544027,128.91488430721571
1746468544086,128.59359908793633
1746468544146,128.17786931050466
1746468544208,128.23522580605345
1746468544267,128.27550080959392
1746468544326,128.37603492058025
1746468544386,128.64497703918644
1746468544447,128.88996402655889
1746468544506,129.2688324649744
1746468544568,129.45688680982468
1746468544626,129.60000817813645
1746468544688,129.64140473026848
1746468544746,129.7446485388243
1746468544806,129.6116741563808
1746468544866,130.30281546689986
1746468544927,130.25022569186524
1746468544987,130.25071694616193
1746468545046,130.36633546464955
1746468545107,130.4196021806227
1746468545168,130.44385780530774
1746468545227,130.6049629015981
1746468545286,130.6953290610255
1746468545348,129.77170298832476
1746468545406,129.89942285738036
1746468545467,129.9540019552854
1746468545527,129.99085961047027
1746468545587,130.19683370646126
1746468545647,130.13091397750267
1746468545707,130.29883480343614
1746468545769,130.35093660012654
1746468545826,130.66258297793385
1746468545886,130.76457667003288
1746468545946,130.81018365344704
1746468546007,130.93153229370878
1746468546066,130.89988048039243
1746468546127,131.0871970436444
1746468546186,130.74764893677312
1746468546246,130.70670158894703
1746468546306,130.47667257782956
1746468546366,130.26171947628075
1746468546428,130.18260198125571
1746468546487,130.14171458541787
1746468546547,129.98923247932083
1746468546606,130.048879548225
1746468546668,130.0510151060696
1746468546728,130.19799549097957
1746468546787,130.30639938017416
1746468546849,130.60559411275912
1746468546906,130.77164421636172
1746468546967,130.82618719903945
1746468547027,130.83931680776422
1746468547087,130.9496101069799
1746468547147,131.10171761670378
1746468547206,131.08828220229375
1746468547266,131.26268756475667
1746468547327,131.337613995455
1746468547387,131.522355853854
1746468547448,131.53970433261125
1746468547508,131.76974794036826
1746468547567,131.77102458946484
1746468547627,131.55450916622777
1746468547688,131.54227442489346
1746468547748,131.28607686378345
1746468547806,131.06445255974296
1746468547866,130.78006862553957
1746468547926,130.6689111596391
1746468547986,130.4991999459669
1746468548047,130.3858617424098
1746468548106,130.45933707565183
1746468548168,130.36833001382828
1746468548227,130.52088332267218
1746468548286,130.54184712969126
1746468548347,130.50051325584803
1746468548407,130.36401659292372
1746468548466,130.2460881892392
1746468548526,130.08750647051133
1746468548589,129.99073010860965
1746468548648,129.91182242455156
1746468548706,129.68555190849077
1746468548768,129.66289741032895
1746468548828,129.57346093413582
1746468548886,129.83872870580657
1746468548948,129.7397507824909
1746468549006,129.75088232361264
1746468549067,129.6195935416539
1746468549127,129.68858975221508
1746468549186,129.73396839653347
1746468549248,129.61570680215837
1746468549306,129.63572676492524
1746468549366,129.51365670467794
1746468549426,129.91291335619817
1746468549487,129.99649906954278
1746468549547,130.12886817391896
1746468549607,130.16904698200145
1746468549666,130.34416312944526
1746468549726,130.26778510126732
1746468549787,130.3034555375754
1746468549847,130.11882947322064
1746468549908,129.89360462594868
1746468549966,129.9349489085735
1746468550026,130.08955666257432
1746468550086,130.0785608491661
1746468550149,130.13254572314554
1746468550208,130.3860976700731
1746468550267,130.61836905229256
1746468550326,130.92692057714686
1746468550386,131.15929876911315
1746468550447,131.17034067555085
1746468550508,131.1350960056855
1746468550568,131.1450542243696
1746468550626,131.15168385490745
1746468550686,131.11195895097546
1746468550746,130.98528440231556
1746468550808,130.9080141932034
1746468550867,130.77586556298922
1746468550926,130.8941045336812
1746468550988,130.94997965393958
1746468551047,131.0111504802381
1746468551106,130.9000468903236
1746468551167,130.97777716928624
1746468551228,131.0446619280895
1746468551287,131.02402942487157
1746468551346,130.9830687791743
1746468551406,130.87187598702695
1746468551467,130.77833879751432
1746468551526,130.72742613382158
1746468551586,130.83371699692185
1746468551648,130.87440879628844
1746468551707,130.7919898893317
1746468551768,130.79301130589957
1746468551826,131.0411266233485
1746468551887,131.0596265379519
1746468551946,131.20347171770345
1746468552007,131.21728959310403
1746468552066,131.1844939216885
1746468552126,131.0750250329679
1746468552186,131.12460382275117
1746468552247,131.28136098572898
1746468552307,131.11895682082866
1746468552367,131.1402432552977
1746468552426,131.5089543435076
1746468552486,131.89068712012272
1746468552547,131.92971657727458
1746468552606,131.88317401576793
1746468552668,131.84671382165513
1746468552727,131.84317542205716
1746468552786,131.72462956815755
1746468552847,131.66919798767333
1746468552906,131.14183563474705
1746468552968,130.80489044557902
1746468553026,130.89013855365522
1746468553086,130.98264306270494
1746468553146,131.07876217731715
1746468553207,131.00556449170332
1746468553266,131.16409627786882
1746468553327,131.2681016880654
1746468553388,131.4709236129258
1746468553447,131.50190328158126
1746468553506,131.36692131020334
1746468553566,131.37882311531143
1746468553628,131.3665248662487
1746468553687,131.34633105039399
1746468553746,131.28545158793682
1746468553807,131.18300367591212
1746468553866,131.28056005356228
1746468553926,131.33453033083612
