timestamp,MagneticRotationSensor
1746468275188,49.09048223168153
1746468275247,49.14705960706663
1746468275306,49.417634017639294
1746468275368,49.47217368655088
1746468275426,49.45708904391637
1746468275486,49.35270784690035
1746468275547,49.3855626034735
1746468275607,49.42320905032464
1746468275666,49.41064289744544
1746468275726,49.48263088451854
1746468275788,49.37838640451638
1746468275847,49.28161252747789
1746468275906,49.222093849163045
1746468275966,49.27969442741427
1746468276027,49.33279814683248
1746468276086,49.335651564541955
1746468276147,49.40326300057089
1746468276206,49.39324039091124
1746468276268,49.354193460066206
1746468276326,49.49218905984088
1746468276386,49.56415913071776
1746468276448,49.70833411695041
1746468276506,49.57914535465528
1746468276566,49.57939909982495
1746468276626,49.48133906898129
1746468276687,49.56462429660599
1746468276748,49.57266369528718
1746468276806,49.456679599470846
1746468276867,49.44690846324698
1746468276926,49.38009213580935
1746468276986,49.441424692425926
1746468277048,49.48724623363564
1746468277107,49.66542356014956
1746468277166,49.694449797519844
1746468277227,49.7435243602169
1746468277286,49.793712985733876
1746468277347,49.87489551133493
1746468277406,49.71978929999079
1746468277466,49.71477310480175
1746468277527,49.63536125923615
1746468277586,49.504280641449924
1746468277647,49.435391594757206
1746468277708,49.450957510070126
1746468277767,49.30995991875054
1746468277827,49.20473016153954
1746468277886,49.2590960072126
1746468277946,49.340637346248464
1746468278008,49.50311497987461
1746468278066,49.53096371015611
1746468278126,49.453913719360024
1746468278187,49.458651911821725
1746468278247,49.698140891704774
1746468278308,49.769032433482245
1746468278366,49.86477333285733
1746468278427,49.869570714516584
1746468278487,49.80635411733554
1746468278546,49.796470978985795
1746468278608,49.86189330847936
1746468278667,49.756862357470375
1746468278726,49.75483591583908
1746468278786,49.660571966694484
1746468278847,49.6346662780611
1746468278906,49.47985898122879
1746468278967,49.42177751409122
1746468279026,49.38223602733338
1746468279086,49.40208500190277
1746468279147,49.530110578433835
1746468279206,49.390552839222316
1746468279267,49.34935401452771
1746468279326,49.24283164451415
1746468279386,49.44594333108858
1746468279447,49.49213484046986
1746468279507,49.49897139259011
1746468279566,49.28001863656296
1746468279626,49.19829964349032
1746468279687,49.22512252621881
1746468279747,49.20798103213539
1746468279806,49.27186874014721
1746468279867,49.158060047875544
1746468279927,49.21251279622088
1746468279986,49.13478358389455
1746468280046,49.1565566388393
1746468280106,49.28572968610678
1746468280169,49.30931176623311
1746468280227,49.50891282368452
1746468280286,49.47735735599467
1746468280347,49.47005440855601
1746468280407,49.427182412697114
1746468280466,49.51301776860364
1746468280527,49.5353653601986
1746468280588,49.45875659967463
1746468280646,49.36972160419174
1746468280706,49.22299146131369
1746468280766,49.261768659712075
1746468280828,49.27645915097676
1746468280886,49.21355354679213
1746468280946,49.1194864651194
1746468281008,49.19469776876278
1746468281066,49.03662096033531
1746468281127,48.95755847338695
1746468281186,48.882433290448
1746468281247,48.809607434539046
1746468281306,48.79013163051987
1746468281366,48.73995420273525
1746468281428,48.91902538622676
1746468281486,48.96812712769241
1746468281546,49.13308636744753
1746468281606,49.26279413134984
1746468281667,49.307075880553704
1746468281727,49.396008827708165
1746468281786,49.35032466086672
1746468281848,49.417183257625155
1746468281907,49.182981329870934
1746468281966,49.10457569784112
1746468282026,49.061856506428434
1746468282087,48.99006459046476
1746468282146,49.06854014324463
1746468282207,49.06257754967265
1746468282266,49.033578410177476
1746468282329,48.904071468764876
1746468282388,48.928883119068566
1746468282446,48.89228451206481
1746468282506,48.79713424960041
1746468282567,48.77449824102245
1746468282626,48.775466807584024
1746468282686,48.769593617036946
1746468282748,48.7755909565416
1746468282807,48.75804110563451
1746468282866,48.930589450183554
1746468282927,49.057129734701036
1746468282988,49.15637437916264
1746468283047,49.28021743236939
1746468283106,49.288100584714016
1746468283166,49.32436265996494
1746468283227,49.303591955105865
1746468283286,49.432222237710306
1746468283347,49.3446070146395
1746468283408,49.305232671299535
1746468283466,49.29469880206285
1746468283526,49.349309116965436
1746468283586,49.320246330928676
1746468283647,49.397924124870386
1746468283706,49.47592611692381
1746468283766,49.509960071275636
1746468283826,49.51126745248107
1746468283886,49.39858232060962
1746468283947,49.39136311448678
1746468284006,49.35010342543643
1746468284067,49.280530723325164
1746468284126,49.08238062653557
1746468284186,49.063610691655555
1746468284248,49.10943160443113
1746468284306,49.109748120536594
1746468284366,49.23851824787608
1746468284426,49.32720629583615
1746468284487,49.354407609770405
1746468284546,49.16496795663704
1746468284608,49.239690151153916
1746468284668,49.340405650016464
1746468284728,49.23379159102906
1746468284786,49.194636965453
1746468284847,49.14823326297616
1746468284907,49.228025158261666
