timestamp,MagneticRotationSensor
1746468361427,108.3505597765959
1746468361486,187.03269009846983
1746468361546,235.39824599866074
1746468361606,231.44319359146786
1746468361666,187.73427396861592
1746468361727,124.04874397112452
1746468361786,116.90543074466866
1746468361846,166.45528641427828
1746468361906,209.6092482967556
1746468361968,193.09290692376445
1746468362026,130.74435721731948
1746468362087,62.25391968635001
1746468362146,117.29474542939072
1746468362207,197.39462852170223
1746468362266,239.11991735134734
1746468362327,229.68878693437338
1746468362387,180.59153570288058
1746468362446,118.36279741097401
1746468362506,121.92916464655315
1746468362566,173.56308349181631
1746468362628,209.74823947517766
1746468362686,185.41038994486985
1746468362746,116.20848132580329
1746468362806,60.79627657334786
1746468362867,124.41613543091488
1746468362928,200.00077543647186
1746468362986,229.96766298132812
1746468363047,210.53471409310504
1746468363106,153.18297527013576
1746468363166,108.62349415748301
1746468363228,145.32834149017967
1746468363287,203.2121611238068
1746468363346,224.51398115789348
1746468363406,188.82821636821808
1746468363466,106.41681190429044
1746468363526,55.63286209740656
1746468363586,138.2702181373942
1746468363649,214.41007863391434
1746468363707,235.64623793252403
1746468363766,208.79589344119685
1746468363827,147.23892958355356
1746468363887,111.43656427904747
1746468363947,153.51199892675322
1746468364006,206.922198994432
1746468364066,223.5107576528365
1746468364128,179.0766913468738
1746468364186,94.50340201513664
1746468364247,67.172009870736
1746468364306,150.27558611595472
1746468364368,217.43318500264724
1746468364428,229.88761402812008
1746468364486,197.78522146511898
1746468364549,135.56083458380016
1746468364607,116.23332791062583
1746468364666,167.06744595451454
1746468364726,214.79413907696883
1746468364788,220.69703275797207
1746468364846,170.1466743629064
1746468364906,84.8390392180136
1746468364966,71.94012940154363
1746468365027,156.65366991677303
1746468365086,219.13642145815922
1746468365148,226.1720768376692
1746468365206,192.9997218033906
1746468365266,135.412536144648
1746468365326,126.43969272426268
1746468365386,175.93720380361776
1746468365448,214.73908675138426
1746468365506,211.39777324860745
1746468365567,155.1032721258244
1746468365627,73.67560523777702
1746468365687,82.91667894919867
1746468365746,165.9090159677287
