timestamp,MagneticRotationSensor
1746468856447,55.949516228458585
1746468856506,55.71115573130981
1746468856566,55.57711116241963
1746468856628,55.70856273062391
1746468856695,55.83190367571267
1746468856746,56.10462548877733
1746468856806,56.25217087352236
1746468856866,56.47392117051198
1746468856927,56.55985321470014
1746468856986,56.52882550811615
1746468857047,56.41388854953656
1746468857106,56.26237763505108
1746468857166,55.97362581088323
1746468857226,55.6375333993101
1746468857286,55.50021832197661
1746468857347,55.53561844381665
1746468857406,55.474032351368315
1746468857467,55.77917494147143
1746468857526,56.00847424093204
1746468857587,55.967019063071625
1746468857646,56.15263220700154
1746468857707,56.09348891843536
1746468857766,56.04236345697724
1746468857827,55.75113097390804
1746468857888,55.46551226482428
1746468857947,55.22299555324898
1746468858008,55.16750360214062
1746468858066,55.17470676395402
1746468858126,55.249564371301155
1746468858187,55.40514802343571
1746468858247,55.4468725969321
1746468858306,55.596070626764195
1746468858367,55.825277013578315
1746468858428,55.87307671840343
1746468858486,55.64527993094013
1746468858547,55.389218167365485
1746468858607,55.11394851945753
1746468858668,55.12253438813744
1746468858727,55.109165865666526
1746468858787,55.19464262855119
1746468858848,55.185378724670485
1746468858907,55.22617777194065
1746468858966,55.49677421744977
1746468859026,55.725015619206545
1746468859089,55.86243320955332
1746468859147,55.664373589989665
1746468859207,55.60774557715292
1746468859267,55.40598057728188
1746468859328,55.23437726072881
1746468859386,55.187661898808685
1746468859447,55.1402450778463
1746468859506,55.21745242137297
1746468859567,55.21965618860162
1746468859627,55.51291490319027
1746468859686,55.62789409018006
1746468859749,55.83554172194669
1746468859806,55.98020007456518
1746468859866,55.849833100181904
1746468859927,55.700015197876844
1746468859987,55.536594385031016
1746468860046,55.535961754699265
1746468860106,55.38952477898838
1746468860168,55.52669608850453
1746468860227,55.5793809283722
1746468860286,55.7515492578533
1746468860347,55.94499168594878
1746468860408,56.04533918073231
1746468860467,56.016837599553966
1746468860527,56.05390426379903
1746468860586,55.96654308677301
1746468860647,55.757074829327514
1746468860708,55.58918110948782
1746468860767,55.38757191306624
1746468860828,55.405272213332864
1746468860886,55.53161600729691
1746468860947,55.58066396239162
1746468861007,55.5245533023276
1746468861067,55.65778843856244
1746468861126,55.743558088383615
1746468861187,55.802658099235614
1746468861247,55.632461840908334
1746468861306,55.46895603289958
1746468861367,55.251370059499
1746468861427,55.24378121654932
1746468861487,55.08214382427682
1746468861547,55.1028345562369
1746468861607,55.174354636994565
1746468861667,55.24002583721473
1746468861727,55.48172445613274
1746468861786,55.63802942326439
1746468861846,55.817189282217406
1746468861909,55.913837585721765
1746468861967,56.02637449960092
1746468862026,56.06882779101441
1746468862086,56.005154301717226
1746468862148,55.963576656718246
1746468862206,55.95738233238458
1746468862267,56.02134159085509
1746468862327,56.174067961138256
1746468862387,56.1526251385932
1746468862446,56.26046200693645
1746468862506,56.20069595012911
1746468862567,56.28332425232178
1746468862626,56.49608813137242
1746468862686,56.59938048168596
1746468862746,56.451720845666316
1746468862807,56.303900312772676
1746468862866,56.21085423483661
1746468862927,56.123211706043925
1746468862986,56.14443315542402
1746468863046,56.227232164765546
1746468863106,56.10469234357216
1746468863166,55.95248305752774
1746468863228,55.92347899919272
1746468863287,55.89031903074112
1746468863348,55.89562499104774
1746468863407,55.80640635141159
1746468863468,55.585733203118494
1746468863528,55.33720088048092
1746468863586,55.15703682440384
1746468863648,55.20626766278404
1746468863706,55.331822899573964
1746468863766,55.40415523926083
1746468863827,55.411811486978635
1746468863888,55.5869005536033
1746468863947,55.59957454355882
1746468864006,55.66340096399032
1746468864067,55.64879169501882
1746468864127,55.48414156312217
1746468864186,55.2614944743166
1746468864246,55.1331969271687
1746468864308,55.04084668953836
1746468864367,54.90703784875664
1746468864427,55.02275724485291
1746468864487,55.207915321029624
1746468864548,55.36175476792678
1746468864607,55.54225716355931
1746468864667,55.72294203470557
1746468864727,55.77872012891245
1746468864788,55.90555562328573
1746468864847,55.863237017291354
1746468864906,55.88076860962676
1746468864967,55.756717102079186
1746468865026,55.58314236473964
1746468865087,55.51170865065855
1746468865147,55.533873770612786
1746468865208,55.563950757373824
1746468865266,55.63477869597132
1746468865327,55.760396930309426
1746468865389,55.883570040220405
1746468865446,55.96191647676766
1746468865506,56.014383919346635
1746468865567,56.01447150947716
1746468865627,55.89249075360785
1746468865689,55.81818001045755
1746468865747,55.750564268596584
1746468865807,55.69068769148868
1746468865867,55.676227688196846
1746468865927,55.57422050735089
1746468865986,55.668565259198466
1746468866048,55.78637164429143
1746468866106,56.034458078868866
1746468866167,56.05334229195106
1746468866227,55.90639243588075
1746468866288,55.83110060896577
1746468866348,55.724401506724355
1746468866407,55.73584377243196
1746468866472,55.585558007066126
1746468866527,55.53144193381069
1746468866586,55.54362413118047
1746468866648,55.702621253947385
1746468866707,55.99216701023374
1746468866766,56.21223317961583
1746468866826,56.21347028456031
1746468866886,56.223406326039026
1746468866948,56.23223344922933
1746468867006,56.16387578857054
1746468867066,56.03721322601694
1746468867126,55.89559217384161
1746468867186,55.753323680009885
